epoca,a,b,mse
8177,100.0000000000,1000.0000000000,0.0000000000
8178,100.0000000000,1000.0000000000,0.0000000000
8179,100.0000000000,1000.0000000000,0.0000000000
8180,100.0000000000,1000.0000000000,0.0000000000
8181,100.0000000000,1000.0000000000,0.0000000000
8182,100.0000000000,1000.0000000000,0.0000000000
8183,100.0000000000,1000.0000000000,0.0000000000
8184,100.0000000000,1000.0000000000,0.0000000000
8185,100.0000000000,1000.0000000000,0.0000000000
8186,100.0000000000,1000.0000000000,0.0000000000
8187,100.0000000000,1000.0000000000,0.0000000000
8188,100.0000000000,1000.0000000000,0.0000000000
8189,100.0000000000,1000.0000000000,0.0000000000
8190,100.0000000000,1000.0000000000,0.0000000000
8191,100.0000000000,1000.0000000000,0.0000000000
8192,100.0000000000,1000.0000000000,0.0000000000
8193,100.0000000000,1000.0000000000,0.0000000000
8194,100.0000000000,1000.0000000000,0.0000000000
8195,100.0000000000,1000.0000000000,0.0000000000
8196,100.0000000000,1000.0000000000,0.0000000000
8197,100.0000000000,1000.0000000000,0.0000000000
8198,100.0000000000,1000.0000000000,0.0000000000
8199,100.0000000000,1000.0000000000,0.0000000000
8200,100.0000000000,1000.0000000000,0.0000000000
8201,100.0000000000,1000.0000000000,0.0000000000
8202,100.0000000000,1000.0000000000,0.0000000000
8203,100.0000000000,1000.0000000000,0.0000000000
8204,100.0000000000,1000.0000000000,0.0000000000
8205,100.0000000000,1000.0000000000,0.0000000000
8206,100.0000000000,1000.0000000000,0.0000000000
8207,100.0000000000,1000.0000000000,0.0000000000
8208,100.0000000000,1000.0000000000,0.0000000000
8209,100.0000000000,1000.0000000000,0.0000000000
8210,100.0000000000,1000.0000000000,0.0000000000
8211,100.0000000000,1000.0000000000,0.0000000000
8212,100.0000000000,1000.0000000000,0.0000000000
8213,100.0000000000,1000.0000000000,0.0000000000
8214,100.0000000000,1000.0000000000,0.0000000000
8215,100.0000000000,1000.0000000000,0.0000000000
8216,100.0000000000,1000.0000000000,0.0000000000
8217,100.0000000000,1000.0000000000,0.0000000000
8218,100.0000000000,1000.0000000000,0.0000000000
8219,100.0000000000,1000.0000000000,0.0000000000
8220,100.0000000000,1000.0000000000,0.0000000000
8221,100.0000000000,1000.0000000000,0.0000000000
8222,100.0000000000,1000.0000000000,0.0000000000
8223,100.0000000000,1000.0000000000,0.0000000000
8224,100.0000000000,1000.0000000000,0.0000000000
8225,100.0000000000,1000.0000000000,0.0000000000
8226,100.0000000000,1000.0000000000,0.0000000000
8227,100.0000000000,1000.0000000000,0.0000000000
8228,100.0000000000,1000.0000000000,0.0000000000
8229,100.0000000000,1000.0000000000,0.0000000000
8230,100.0000000000,1000.0000000000,0.0000000000
8231,100.0000000000,1000.0000000000,0.0000000000
8232,100.0000000000,1000.0000000000,0.0000000000
8233,100.0000000000,1000.0000000000,0.0000000000
8234,100.0000000000,1000.0000000000,0.0000000000
8235,100.0000000000,1000.0000000000,0.0000000000
8236,100.0000000000,1000.0000000000,0.0000000000
8237,100.0000000000,1000.0000000000,0.0000000000
8238,100.0000000000,1000.0000000000,0.0000000000
8239,100.0000000000,1000.0000000000,0.0000000000
8240,100.0000000000,1000.0000000000,0.0000000000
8241,100.0000000000,1000.0000000000,0.0000000000
8242,100.0000000000,1000.0000000000,0.0000000000
8243,100.0000000000,1000.0000000000,0.0000000000
8244,100.0000000000,1000.0000000000,0.0000000000
8245,100.0000000000,1000.0000000000,0.0000000000
8246,100.0000000000,1000.0000000000,0.0000000000
8247,100.0000000000,1000.0000000000,0.0000000000
8248,100.0000000000,1000.0000000000,0.0000000000
8249,100.0000000000,1000.0000000000,0.0000000000
8250,100.0000000000,1000.0000000000,0.0000000000
8251,100.0000000000,1000.0000000000,0.0000000000
8252,100.0000000000,1000.0000000000,0.0000000000
8253,100.0000000000,1000.0000000000,0.0000000000
8254,100.0000000000,1000.0000000000,0.0000000000
8255,100.0000000000,1000.0000000000,0.0000000000
8256,100.0000000000,1000.0000000000,0.0000000000
8257,100.0000000000,1000.0000000000,0.0000000000
8258,100.0000000000,1000.0000000000,0.0000000000
8259,100.0000000000,1000.0000000000,0.0000000000
8260,100.0000000000,1000.0000000000,0.0000000000
8261,100.0000000000,1000.0000000000,0.0000000000
8262,100.0000000000,1000.0000000000,0.0000000000
8263,100.0000000000,1000.0000000000,0.0000000000
8264,100.0000000000,1000.0000000000,0.0000000000
8265,100.0000000000,1000.0000000000,0.0000000000
8266,100.0000000000,1000.0000000000,0.0000000000
8267,100.0000000000,1000.0000000000,0.0000000000
8268,100.0000000000,1000.0000000000,0.0000000000
8269,100.0000000000,1000.0000000000,0.0000000000
8270,100.0000000000,1000.0000000000,0.0000000000
8271,100.0000000000,1000.0000000000,0.0000000000
8272,100.0000000000,1000.0000000000,0.0000000000
8273,100.0000000000,1000.0000000000,0.0000000000
8274,100.0000000000,1000.0000000000,0.0000000000
8275,100.0000000000,1000.0000000000,0.0000000000
8276,100.0000000000,1000.0000000000,0.0000000000
8277,100.0000000000,1000.0000000000,0.0000000000
8278,100.0000000000,1000.0000000000,0.0000000000
8279,100.0000000000,1000.0000000000,0.0000000000
8280,100.0000000000,1000.0000000000,0.0000000000
8281,100.0000000000,1000.0000000000,0.0000000000
8282,100.0000000000,1000.0000000000,0.0000000000
8283,100.0000000000,1000.0000000000,0.0000000000
8284,100.0000000000,1000.0000000000,0.0000000000
8285,100.0000000000,1000.0000000000,0.0000000000
8286,100.0000000000,1000.0000000000,0.0000000000
8287,100.0000000000,1000.0000000000,0.0000000000
8288,100.0000000000,1000.0000000000,0.0000000000
8289,100.0000000000,1000.0000000000,0.0000000000
8290,100.0000000000,1000.0000000000,0.0000000000
8291,100.0000000000,1000.0000000000,0.0000000000
8292,100.0000000000,1000.0000000000,0.0000000000
8293,100.0000000000,1000.0000000000,0.0000000000
8294,100.0000000000,1000.0000000000,0.0000000000
8295,100.0000000000,1000.0000000000,0.0000000000
8296,100.0000000000,1000.0000000000,0.0000000000
8297,100.0000000000,1000.0000000000,0.0000000000
8298,100.0000000000,1000.0000000000,0.0000000000
8299,100.0000000000,1000.0000000000,0.0000000000
8300,100.0000000000,1000.0000000000,0.0000000000
8301,100.0000000000,1000.0000000000,0.0000000000
8302,100.0000000000,1000.0000000000,0.0000000000
8303,100.0000000000,1000.0000000000,0.0000000000
8304,100.0000000000,1000.0000000000,0.0000000000
8305,100.0000000000,1000.0000000000,0.0000000000
8306,100.0000000000,1000.0000000000,0.0000000000
8307,100.0000000000,1000.0000000000,0.0000000000
8308,100.0000000000,1000.0000000000,0.0000000000
8309,100.0000000000,1000.0000000000,0.0000000000
8310,100.0000000000,1000.0000000000,0.0000000000
8311,100.0000000000,1000.0000000000,0.0000000000
8312,100.0000000000,1000.0000000000,0.0000000000
8313,100.0000000000,1000.0000000000,0.0000000000
8314,100.0000000000,1000.0000000000,0.0000000000
8315,100.0000000000,1000.0000000000,0.0000000000
8316,100.0000000000,1000.0000000000,0.0000000000
8317,100.0000000000,1000.0000000000,0.0000000000
8318,100.0000000000,1000.0000000000,0.0000000000
8319,100.0000000000,1000.0000000000,0.0000000000
8320,100.0000000000,1000.0000000000,0.0000000000
8321,100.0000000000,1000.0000000000,0.0000000000
8322,100.0000000000,1000.0000000000,0.0000000000
8323,100.0000000000,1000.0000000000,0.0000000000
8324,100.0000000000,1000.0000000000,0.0000000000
8325,100.0000000000,1000.0000000000,0.0000000000
8326,100.0000000000,1000.0000000000,0.0000000000
8327,100.0000000000,1000.0000000000,0.0000000000
8328,100.0000000000,1000.0000000000,0.0000000000
8329,100.0000000000,1000.0000000000,0.0000000000
8330,100.0000000000,1000.0000000000,0.0000000000
8331,100.0000000000,1000.0000000000,0.0000000000
8332,100.0000000000,1000.0000000000,0.0000000000
8333,100.0000000000,1000.0000000000,0.0000000000
8334,100.0000000000,1000.0000000000,0.0000000000
8335,100.0000000000,1000.0000000000,0.0000000000
8336,100.0000000000,1000.0000000000,0.0000000000
8337,100.0000000000,1000.0000000000,0.0000000000
8338,100.0000000000,1000.0000000000,0.0000000000
8339,100.0000000000,1000.0000000000,0.0000000000
8340,100.0000000000,1000.0000000000,0.0000000000
8341,100.0000000000,1000.0000000000,0.0000000000
8342,100.0000000000,1000.0000000000,0.0000000000
8343,100.0000000000,1000.0000000000,0.0000000000
8344,100.0000000000,1000.0000000000,0.0000000000
8345,100.0000000000,1000.0000000000,0.0000000000
8346,100.0000000000,1000.0000000000,0.0000000000
8347,100.0000000000,1000.0000000000,0.0000000000
8348,100.0000000000,1000.0000000000,0.0000000000
8349,100.0000000000,1000.0000000000,0.0000000000
8350,100.0000000000,1000.0000000000,0.0000000000
8351,100.0000000000,1000.0000000000,0.0000000000
8352,100.0000000000,1000.0000000000,0.0000000000
8353,100.0000000000,1000.0000000000,0.0000000000
8354,100.0000000000,1000.0000000000,0.0000000000
8355,100.0000000000,1000.0000000000,0.0000000000
8356,100.0000000000,1000.0000000000,0.0000000000
8357,100.0000000000,1000.0000000000,0.0000000000
8358,100.0000000000,1000.0000000000,0.0000000000
8359,100.0000000000,1000.0000000000,0.0000000000
8360,100.0000000000,1000.0000000000,0.0000000000
8361,100.0000000000,1000.0000000000,0.0000000000
8362,100.0000000000,1000.0000000000,0.0000000000
8363,100.0000000000,1000.0000000000,0.0000000000
8364,100.0000000000,1000.0000000000,0.0000000000
8365,100.0000000000,1000.0000000000,0.0000000000
8366,100.0000000000,1000.0000000000,0.0000000000
8367,100.0000000000,1000.0000000000,0.0000000000
8368,100.0000000000,1000.0000000000,0.0000000000
8369,100.0000000000,1000.0000000000,0.0000000000
8370,100.0000000000,1000.0000000000,0.0000000000
8371,100.0000000000,1000.0000000000,0.0000000000
8372,100.0000000000,1000.0000000000,0.0000000000
8373,100.0000000000,1000.0000000000,0.0000000000
8374,100.0000000000,1000.0000000000,0.0000000000
8375,100.0000000000,1000.0000000000,0.0000000000
8376,100.0000000000,1000.0000000000,0.0000000000
8377,100.0000000000,1000.0000000000,0.0000000000
8378,100.0000000000,1000.0000000000,0.0000000000
8379,100.0000000000,1000.0000000000,0.0000000000
8380,100.0000000000,1000.0000000000,0.0000000000
8381,100.0000000000,1000.0000000000,0.0000000000
8382,100.0000000000,1000.0000000000,0.0000000000
8383,100.0000000000,1000.0000000000,0.0000000000
8384,100.0000000000,1000.0000000000,0.0000000000
8385,100.0000000000,1000.0000000000,0.0000000000
8386,100.0000000000,1000.0000000000,0.0000000000
8387,100.0000000000,1000.0000000000,0.0000000000
8388,100.0000000000,1000.0000000000,0.0000000000
8389,100.0000000000,1000.0000000000,0.0000000000
8390,100.0000000000,1000.0000000000,0.0000000000
8391,100.0000000000,1000.0000000000,0.0000000000
8392,100.0000000000,1000.0000000000,0.0000000000
8393,100.0000000000,1000.0000000000,0.0000000000
8394,100.0000000000,1000.0000000000,0.0000000000
8395,100.0000000000,1000.0000000000,0.0000000000
8396,100.0000000000,1000.0000000000,0.0000000000
8397,100.0000000000,1000.0000000000,0.0000000000
8398,100.0000000000,1000.0000000000,0.0000000000
8399,100.0000000000,1000.0000000000,0.0000000000
8400,100.0000000000,1000.0000000000,0.0000000000
8401,100.0000000000,1000.0000000000,0.0000000000
8402,100.0000000000,1000.0000000000,0.0000000000
8403,100.0000000000,1000.0000000000,0.0000000000
8404,100.0000000000,1000.0000000000,0.0000000000
8405,100.0000000000,1000.0000000000,0.0000000000
8406,100.0000000000,1000.0000000000,0.0000000000
8407,100.0000000000,1000.0000000000,0.0000000000
8408,100.0000000000,1000.0000000000,0.0000000000
8409,100.0000000000,1000.0000000000,0.0000000000
8410,100.0000000000,1000.0000000000,0.0000000000
8411,100.0000000000,1000.0000000000,0.0000000000
8412,100.0000000000,1000.0000000000,0.0000000000
8413,100.0000000000,1000.0000000000,0.0000000000
8414,100.0000000000,1000.0000000000,0.0000000000
8415,100.0000000000,1000.0000000000,0.0000000000
8416,100.0000000000,1000.0000000000,0.0000000000
8417,100.0000000000,1000.0000000000,0.0000000000
8418,100.0000000000,1000.0000000000,0.0000000000
8419,100.0000000000,1000.0000000000,0.0000000000
8420,100.0000000000,1000.0000000000,0.0000000000
8421,100.0000000000,1000.0000000000,0.0000000000
8422,100.0000000000,1000.0000000000,0.0000000000
8423,100.0000000000,1000.0000000000,0.0000000000
8424,100.0000000000,1000.0000000000,0.0000000000
8425,100.0000000000,1000.0000000000,0.0000000000
8426,100.0000000000,1000.0000000000,0.0000000000
8427,100.0000000000,1000.0000000000,0.0000000000
8428,100.0000000000,1000.0000000000,0.0000000000
8429,100.0000000000,1000.0000000000,0.0000000000
8430,100.0000000000,1000.0000000000,0.0000000000
8431,100.0000000000,1000.0000000000,0.0000000000
8432,100.0000000000,1000.0000000000,0.0000000000
8433,100.0000000000,1000.0000000000,0.0000000000
8434,100.0000000000,1000.0000000000,0.0000000000
8435,100.0000000000,1000.0000000000,0.0000000000
8436,100.0000000000,1000.0000000000,0.0000000000
8437,100.0000000000,1000.0000000000,0.0000000000
8438,100.0000000000,1000.0000000000,0.0000000000
8439,100.0000000000,1000.0000000000,0.0000000000
8440,100.0000000000,1000.0000000000,0.0000000000
8441,100.0000000000,1000.0000000000,0.0000000000
8442,100.0000000000,1000.0000000000,0.0000000000
8443,100.0000000000,1000.0000000000,0.0000000000
8444,100.0000000000,1000.0000000000,0.0000000000
8445,100.0000000000,1000.0000000000,0.0000000000
8446,100.0000000000,1000.0000000000,0.0000000000
8447,100.0000000000,1000.0000000000,0.0000000000
8448,100.0000000000,1000.0000000000,0.0000000000
8449,100.0000000000,1000.0000000000,0.0000000000
8450,100.0000000000,1000.0000000000,0.0000000000
8451,100.0000000000,1000.0000000000,0.0000000000
8452,100.0000000000,1000.0000000000,0.0000000000
8453,100.0000000000,1000.0000000000,0.0000000000
8454,100.0000000000,1000.0000000000,0.0000000000
8455,100.0000000000,1000.0000000000,0.0000000000
8456,100.0000000000,1000.0000000000,0.0000000000
8457,100.0000000000,1000.0000000000,0.0000000000
8458,100.0000000000,1000.0000000000,0.0000000000
8459,100.0000000000,1000.0000000000,0.0000000000
8460,100.0000000000,1000.0000000000,0.0000000000
8461,100.0000000000,1000.0000000000,0.0000000000
8462,100.0000000000,1000.0000000000,0.0000000000
8463,100.0000000000,1000.0000000000,0.0000000000
8464,100.0000000000,1000.0000000000,0.0000000000
8465,100.0000000000,1000.0000000000,0.0000000000
8466,100.0000000000,1000.0000000000,0.0000000000
8467,100.0000000000,1000.0000000000,0.0000000000
8468,100.0000000000,1000.0000000000,0.0000000000
8469,100.0000000000,1000.0000000000,0.0000000000
8470,100.0000000000,1000.0000000000,0.0000000000
8471,100.0000000000,1000.0000000000,0.0000000000
8472,100.0000000000,1000.0000000000,0.0000000000
8473,100.0000000000,1000.0000000000,0.0000000000
8474,100.0000000000,1000.0000000000,0.0000000000
8475,100.0000000000,1000.0000000000,0.0000000000
8476,100.0000000000,1000.0000000000,0.0000000000
8477,100.0000000000,1000.0000000000,0.0000000000
8478,100.0000000000,1000.0000000000,0.0000000000
8479,100.0000000000,1000.0000000000,0.0000000000
8480,100.0000000000,1000.0000000000,0.0000000000
8481,100.0000000000,1000.0000000000,0.0000000000
8482,100.0000000000,1000.0000000000,0.0000000000
8483,100.0000000000,1000.0000000000,0.0000000000
8484,100.0000000000,1000.0000000000,0.0000000000
8485,100.0000000000,1000.0000000000,0.0000000000
8486,100.0000000000,1000.0000000000,0.0000000000
8487,100.0000000000,1000.0000000000,0.0000000000
8488,100.0000000000,1000.0000000000,0.0000000000
8489,100.0000000000,1000.0000000000,0.0000000000
8490,100.0000000000,1000.0000000000,0.0000000000
8491,100.0000000000,1000.0000000000,0.0000000000
8492,100.0000000000,1000.0000000000,0.0000000000
8493,100.0000000000,1000.0000000000,0.0000000000
8494,100.0000000000,1000.0000000000,0.0000000000
8495,100.0000000000,1000.0000000000,0.0000000000
8496,100.0000000000,1000.0000000000,0.0000000000
8497,100.0000000000,1000.0000000000,0.0000000000
8498,100.0000000000,1000.0000000000,0.0000000000
8499,100.0000000000,1000.0000000000,0.0000000000
8500,100.0000000000,1000.0000000000,0.0000000000
8501,100.0000000000,1000.0000000000,0.0000000000
8502,100.0000000000,1000.0000000000,0.0000000000
8503,100.0000000000,1000.0000000000,0.0000000000
8504,100.0000000000,1000.0000000000,0.0000000000
8505,100.0000000000,1000.0000000000,0.0000000000
8506,100.0000000000,1000.0000000000,0.0000000000
8507,100.0000000000,1000.0000000000,0.0000000000
8508,100.0000000000,1000.0000000000,0.0000000000
8509,100.0000000000,1000.0000000000,0.0000000000
8510,100.0000000000,1000.0000000000,0.0000000000
8511,100.0000000000,1000.0000000000,0.0000000000
8512,100.0000000000,1000.0000000000,0.0000000000
8513,100.0000000000,1000.0000000000,0.0000000000
8514,100.0000000000,1000.0000000000,0.0000000000
8515,100.0000000000,1000.0000000000,0.0000000000
8516,100.0000000000,1000.0000000000,0.0000000000
8517,100.0000000000,1000.0000000000,0.0000000000
8518,100.0000000000,1000.0000000000,0.0000000000
8519,100.0000000000,1000.0000000000,0.0000000000
8520,100.0000000000,1000.0000000000,0.0000000000
8521,100.0000000000,1000.0000000000,0.0000000000
8522,100.0000000000,1000.0000000000,0.0000000000
8523,100.0000000000,1000.0000000000,0.0000000000
8524,100.0000000000,1000.0000000000,0.0000000000
8525,100.0000000000,1000.0000000000,0.0000000000
8526,100.0000000000,1000.0000000000,0.0000000000
8527,100.0000000000,1000.0000000000,0.0000000000
8528,100.0000000000,1000.0000000000,0.0000000000
8529,100.0000000000,1000.0000000000,0.0000000000
8530,100.0000000000,1000.0000000000,0.0000000000
8531,100.0000000000,1000.0000000000,0.0000000000
8532,100.0000000000,1000.0000000000,0.0000000000
8533,100.0000000000,1000.0000000000,0.0000000000
8534,100.0000000000,1000.0000000000,0.0000000000
8535,100.0000000000,1000.0000000000,0.0000000000
8536,100.0000000000,1000.0000000000,0.0000000000
8537,100.0000000000,1000.0000000000,0.0000000000
8538,100.0000000000,1000.0000000000,0.0000000000
8539,100.0000000000,1000.0000000000,0.0000000000
8540,100.0000000000,1000.0000000000,0.0000000000
8541,100.0000000000,1000.0000000000,0.0000000000
8542,100.0000000000,1000.0000000000,0.0000000000
8543,100.0000000000,1000.0000000000,0.0000000000
8544,100.0000000000,1000.0000000000,0.0000000000
8545,100.0000000000,1000.0000000000,0.0000000000
8546,100.0000000000,1000.0000000000,0.0000000000
8547,100.0000000000,1000.0000000000,0.0000000000
8548,100.0000000000,1000.0000000000,0.0000000000
8549,100.0000000000,1000.0000000000,0.0000000000
8550,100.0000000000,1000.0000000000,0.0000000000
8551,100.0000000000,1000.0000000000,0.0000000000
8552,100.0000000000,1000.0000000000,0.0000000000
8553,100.0000000000,1000.0000000000,0.0000000000
8554,100.0000000000,1000.0000000000,0.0000000000
8555,100.0000000000,1000.0000000000,0.0000000000
8556,100.0000000000,1000.0000000000,0.0000000000
8557,100.0000000000,1000.0000000000,0.0000000000
8558,100.0000000000,1000.0000000000,0.0000000000
8559,100.0000000000,1000.0000000000,0.0000000000
8560,100.0000000000,1000.0000000000,0.0000000000
8561,100.0000000000,1000.0000000000,0.0000000000
8562,100.0000000000,1000.0000000000,0.0000000000
8563,100.0000000000,1000.0000000000,0.0000000000
8564,100.0000000000,1000.0000000000,0.0000000000
8565,100.0000000000,1000.0000000000,0.0000000000
8566,100.0000000000,1000.0000000000,0.0000000000
8567,100.0000000000,1000.0000000000,0.0000000000
8568,100.0000000000,1000.0000000000,0.0000000000
8569,100.0000000000,1000.0000000000,0.0000000000
8570,100.0000000000,1000.0000000000,0.0000000000
8571,100.0000000000,1000.0000000000,0.0000000000
8572,100.0000000000,1000.0000000000,0.0000000000
8573,100.0000000000,1000.0000000000,0.0000000000
8574,100.0000000000,1000.0000000000,0.0000000000
8575,100.0000000000,1000.0000000000,0.0000000000
8576,100.0000000000,1000.0000000000,0.0000000000
8577,100.0000000000,1000.0000000000,0.0000000000
8578,100.0000000000,1000.0000000000,0.0000000000
8579,100.0000000000,1000.0000000000,0.0000000000
8580,100.0000000000,1000.0000000000,0.0000000000
8581,100.0000000000,1000.0000000000,0.0000000000
8582,100.0000000000,1000.0000000000,0.0000000000
8583,100.0000000000,1000.0000000000,0.0000000000
8584,100.0000000000,1000.0000000000,0.0000000000
8585,100.0000000000,1000.0000000000,0.0000000000
8586,100.0000000000,1000.0000000000,0.0000000000
8587,100.0000000000,1000.0000000000,0.0000000000
8588,100.0000000000,1000.0000000000,0.0000000000
8589,100.0000000000,1000.0000000000,0.0000000000
8590,100.0000000000,1000.0000000000,0.0000000000
8591,100.0000000000,1000.0000000000,0.0000000000
8592,100.0000000000,1000.0000000000,0.0000000000
8593,100.0000000000,1000.0000000000,0.0000000000
8594,100.0000000000,1000.0000000000,0.0000000000
8595,100.0000000000,1000.0000000000,0.0000000000
8596,100.0000000000,1000.0000000000,0.0000000000
8597,100.0000000000,1000.0000000000,0.0000000000
8598,100.0000000000,1000.0000000000,0.0000000000
8599,100.0000000000,1000.0000000000,0.0000000000
8600,100.0000000000,1000.0000000000,0.0000000000
8601,100.0000000000,1000.0000000000,0.0000000000
8602,100.0000000000,1000.0000000000,0.0000000000
8603,100.0000000000,1000.0000000000,0.0000000000
8604,100.0000000000,1000.0000000000,0.0000000000
8605,100.0000000000,1000.0000000000,0.0000000000
8606,100.0000000000,1000.0000000000,0.0000000000
8607,100.0000000000,1000.0000000000,0.0000000000
8608,100.0000000000,1000.0000000000,0.0000000000
8609,100.0000000000,1000.0000000000,0.0000000000
8610,100.0000000000,1000.0000000000,0.0000000000
8611,100.0000000000,1000.0000000000,0.0000000000
8612,100.0000000000,1000.0000000000,0.0000000000
8613,100.0000000000,1000.0000000000,0.0000000000
8614,100.0000000000,1000.0000000000,0.0000000000
8615,100.0000000000,1000.0000000000,0.0000000000
8616,100.0000000000,1000.0000000000,0.0000000000
8617,100.0000000000,1000.0000000000,0.0000000000
8618,100.0000000000,1000.0000000000,0.0000000000
8619,100.0000000000,1000.0000000000,0.0000000000
8620,100.0000000000,1000.0000000000,0.0000000000
8621,100.0000000000,1000.0000000000,0.0000000000
8622,100.0000000000,1000.0000000000,0.0000000000
8623,100.0000000000,1000.0000000000,0.0000000000
8624,100.0000000000,1000.0000000000,0.0000000000
8625,100.0000000000,1000.0000000000,0.0000000000
8626,100.0000000000,1000.0000000000,0.0000000000
8627,100.0000000000,1000.0000000000,0.0000000000
8628,100.0000000000,1000.0000000000,0.0000000000
8629,100.0000000000,1000.0000000000,0.0000000000
8630,100.0000000000,1000.0000000000,0.0000000000
8631,100.0000000000,1000.0000000000,0.0000000000
8632,100.0000000000,1000.0000000000,0.0000000000
8633,100.0000000000,1000.0000000000,0.0000000000
8634,100.0000000000,1000.0000000000,0.0000000000
8635,100.0000000000,1000.0000000000,0.0000000000
8636,100.0000000000,1000.0000000000,0.0000000000
8637,100.0000000000,1000.0000000000,0.0000000000
8638,100.0000000000,1000.0000000000,0.0000000000
8639,100.0000000000,1000.0000000000,0.0000000000
8640,100.0000000000,1000.0000000000,0.0000000000
8641,100.0000000000,1000.0000000000,0.0000000000
8642,100.0000000000,1000.0000000000,0.0000000000
8643,100.0000000000,1000.0000000000,0.0000000000
8644,100.0000000000,1000.0000000000,0.0000000000
8645,100.0000000000,1000.0000000000,0.0000000000
8646,100.0000000000,1000.0000000000,0.0000000000
8647,100.0000000000,1000.0000000000,0.0000000000
8648,100.0000000000,1000.0000000000,0.0000000000
8649,100.0000000000,1000.0000000000,0.0000000000
8650,100.0000000000,1000.0000000000,0.0000000000
8651,100.0000000000,1000.0000000000,0.0000000000
8652,100.0000000000,1000.0000000000,0.0000000000
8653,100.0000000000,1000.0000000000,0.0000000000
8654,100.0000000000,1000.0000000000,0.0000000000
8655,100.0000000000,1000.0000000000,0.0000000000
8656,100.0000000000,1000.0000000000,0.0000000000
8657,100.0000000000,1000.0000000000,0.0000000000
8658,100.0000000000,1000.0000000000,0.0000000000
8659,100.0000000000,1000.0000000000,0.0000000000
8660,100.0000000000,1000.0000000000,0.0000000000
8661,100.0000000000,1000.0000000000,0.0000000000
8662,100.0000000000,1000.0000000000,0.0000000000
8663,100.0000000000,1000.0000000000,0.0000000000
8664,100.0000000000,1000.0000000000,0.0000000000
8665,100.0000000000,1000.0000000000,0.0000000000
8666,100.0000000000,1000.0000000000,0.0000000000
8667,100.0000000000,1000.0000000000,0.0000000000
8668,100.0000000000,1000.0000000000,0.0000000000
8669,100.0000000000,1000.0000000000,0.0000000000
8670,100.0000000000,1000.0000000000,0.0000000000
8671,100.0000000000,1000.0000000000,0.0000000000
8672,100.0000000000,1000.0000000000,0.0000000000
8673,100.0000000000,1000.0000000000,0.0000000000
8674,100.0000000000,1000.0000000000,0.0000000000
8675,100.0000000000,1000.0000000000,0.0000000000
8676,100.0000000000,1000.0000000000,0.0000000000
8677,100.0000000000,1000.0000000000,0.0000000000
8678,100.0000000000,1000.0000000000,0.0000000000
8679,100.0000000000,1000.0000000000,0.0000000000
8680,100.0000000000,1000.0000000000,0.0000000000
8681,100.0000000000,1000.0000000000,0.0000000000
8682,100.0000000000,1000.0000000000,0.0000000000
8683,100.0000000000,1000.0000000000,0.0000000000
8684,100.0000000000,1000.0000000000,0.0000000000
8685,100.0000000000,1000.0000000000,0.0000000000
8686,100.0000000000,1000.0000000000,0.0000000000
8687,100.0000000000,1000.0000000000,0.0000000000
8688,100.0000000000,1000.0000000000,0.0000000000
8689,100.0000000000,1000.0000000000,0.0000000000
8690,100.0000000000,1000.0000000000,0.0000000000
8691,100.0000000000,1000.0000000000,0.0000000000
8692,100.0000000000,1000.0000000000,0.0000000000
8693,100.0000000000,1000.0000000000,0.0000000000
8694,100.0000000000,1000.0000000000,0.0000000000
8695,100.0000000000,1000.0000000000,0.0000000000
8696,100.0000000000,1000.0000000000,0.0000000000
8697,100.0000000000,1000.0000000000,0.0000000000
8698,100.0000000000,1000.0000000000,0.0000000000
8699,100.0000000000,1000.0000000000,0.0000000000
8700,100.0000000000,1000.0000000000,0.0000000000
8701,100.0000000000,1000.0000000000,0.0000000000
8702,100.0000000000,1000.0000000000,0.0000000000
8703,100.0000000000,1000.0000000000,0.0000000000
8704,100.0000000000,1000.0000000000,0.0000000000
8705,100.0000000000,1000.0000000000,0.0000000000
8706,100.0000000000,1000.0000000000,0.0000000000
8707,100.0000000000,1000.0000000000,0.0000000000
8708,100.0000000000,1000.0000000000,0.0000000000
8709,100.0000000000,1000.0000000000,0.0000000000
8710,100.0000000000,1000.0000000000,0.0000000000
8711,100.0000000000,1000.0000000000,0.0000000000
8712,100.0000000000,1000.0000000000,0.0000000000
8713,100.0000000000,1000.0000000000,0.0000000000
8714,100.0000000000,1000.0000000000,0.0000000000
8715,100.0000000000,1000.0000000000,0.0000000000
8716,100.0000000000,1000.0000000000,0.0000000000
8717,100.0000000000,1000.0000000000,0.0000000000
8718,100.0000000000,1000.0000000000,0.0000000000
8719,100.0000000000,1000.0000000000,0.0000000000
8720,100.0000000000,1000.0000000000,0.0000000000
8721,100.0000000000,1000.0000000000,0.0000000000
8722,100.0000000000,1000.0000000000,0.0000000000
8723,100.0000000000,1000.0000000000,0.0000000000
8724,100.0000000000,1000.0000000000,0.0000000000
8725,100.0000000000,1000.0000000000,0.0000000000
8726,100.0000000000,1000.0000000000,0.0000000000
8727,100.0000000000,1000.0000000000,0.0000000000
8728,100.0000000000,1000.0000000000,0.0000000000
8729,100.0000000000,1000.0000000000,0.0000000000
8730,100.0000000000,1000.0000000000,0.0000000000
8731,100.0000000000,1000.0000000000,0.0000000000
8732,100.0000000000,1000.0000000000,0.0000000000
8733,100.0000000000,1000.0000000000,0.0000000000
8734,100.0000000000,1000.0000000000,0.0000000000
8735,100.0000000000,1000.0000000000,0.0000000000
