epoca,a,b,mse
2689,60.0000000000,70.0000000000,0.0000000000
2690,60.0000000000,70.0000000000,0.0000000000
2691,60.0000000000,70.0000000000,0.0000000000
2692,60.0000000000,70.0000000000,0.0000000000
2693,60.0000000000,70.0000000000,0.0000000000
2694,60.0000000000,70.0000000000,0.0000000000
2695,60.0000000000,70.0000000000,0.0000000000
2696,60.0000000000,70.0000000000,0.0000000000
2697,60.0000000000,70.0000000000,0.0000000000
2698,60.0000000000,70.0000000000,0.0000000000
2699,60.0000000000,70.0000000000,0.0000000000
2700,60.0000000000,70.0000000000,0.0000000000
2701,60.0000000000,70.0000000000,0.0000000000
2702,60.0000000000,70.0000000000,0.0000000000
2703,60.0000000000,70.0000000000,0.0000000000
2704,60.0000000000,70.0000000000,0.0000000000
2705,60.0000000000,70.0000000000,0.0000000000
2706,60.0000000000,70.0000000000,0.0000000000
2707,60.0000000000,70.0000000000,0.0000000000
2708,60.0000000000,70.0000000000,0.0000000000
2709,60.0000000000,70.0000000000,0.0000000000
2710,60.0000000000,70.0000000000,0.0000000000
2711,60.0000000000,70.0000000000,0.0000000000
2712,60.0000000000,70.0000000000,0.0000000000
2713,60.0000000000,70.0000000000,0.0000000000
2714,60.0000000000,70.0000000000,0.0000000000
2715,60.0000000000,70.0000000000,0.0000000000
2716,60.0000000000,70.0000000000,0.0000000000
2717,60.0000000000,70.0000000000,0.0000000000
2718,60.0000000000,70.0000000000,0.0000000000
2719,60.0000000000,70.0000000000,0.0000000000
2720,60.0000000000,70.0000000000,0.0000000000
2721,60.0000000000,70.0000000000,0.0000000000
2722,60.0000000000,70.0000000000,0.0000000000
2723,60.0000000000,70.0000000000,0.0000000000
2724,60.0000000000,70.0000000000,0.0000000000
2725,60.0000000000,70.0000000000,0.0000000000
2726,60.0000000000,70.0000000000,0.0000000000
2727,60.0000000000,70.0000000000,0.0000000000
2728,60.0000000000,70.0000000000,0.0000000000
2729,60.0000000000,70.0000000000,0.0000000000
2730,60.0000000000,70.0000000000,0.0000000000
2731,60.0000000000,70.0000000000,0.0000000000
2732,60.0000000000,70.0000000000,0.0000000000
2733,60.0000000000,70.0000000000,0.0000000000
2734,60.0000000000,70.0000000000,0.0000000000
2735,60.0000000000,70.0000000000,0.0000000000
2736,60.0000000000,70.0000000000,0.0000000000
2737,60.0000000000,70.0000000000,0.0000000000
2738,60.0000000000,70.0000000000,0.0000000000
2739,60.0000000000,70.0000000000,0.0000000000
2740,60.0000000000,70.0000000000,0.0000000000
2741,60.0000000000,70.0000000000,0.0000000000
2742,60.0000000000,70.0000000000,0.0000000000
2743,60.0000000000,70.0000000000,0.0000000000
2744,60.0000000000,70.0000000000,0.0000000000
2745,60.0000000000,70.0000000000,0.0000000000
2746,60.0000000000,70.0000000000,0.0000000000
2747,60.0000000000,70.0000000000,0.0000000000
2748,60.0000000000,70.0000000000,0.0000000000
2749,60.0000000000,70.0000000000,0.0000000000
2750,60.0000000000,70.0000000000,0.0000000000
2751,60.0000000000,70.0000000000,0.0000000000
2752,60.0000000000,70.0000000000,0.0000000000
2753,60.0000000000,70.0000000000,0.0000000000
2754,60.0000000000,70.0000000000,0.0000000000
2755,60.0000000000,70.0000000000,0.0000000000
2756,60.0000000000,70.0000000000,0.0000000000
2757,60.0000000000,70.0000000000,0.0000000000
2758,60.0000000000,70.0000000000,0.0000000000
2759,60.0000000000,70.0000000000,0.0000000000
2760,60.0000000000,70.0000000000,0.0000000000
2761,60.0000000000,70.0000000000,0.0000000000
2762,60.0000000000,70.0000000000,0.0000000000
2763,60.0000000000,70.0000000000,0.0000000000
2764,60.0000000000,70.0000000000,0.0000000000
2765,60.0000000000,70.0000000000,0.0000000000
2766,60.0000000000,70.0000000000,0.0000000000
2767,60.0000000000,70.0000000000,0.0000000000
2768,60.0000000000,70.0000000000,0.0000000000
2769,60.0000000000,70.0000000000,0.0000000000
2770,60.0000000000,70.0000000000,0.0000000000
2771,60.0000000000,70.0000000000,0.0000000000
2772,60.0000000000,70.0000000000,0.0000000000
2773,60.0000000000,70.0000000000,0.0000000000
2774,60.0000000000,70.0000000000,0.0000000000
2775,60.0000000000,70.0000000000,0.0000000000
2776,60.0000000000,70.0000000000,0.0000000000
2777,60.0000000000,70.0000000000,0.0000000000
2778,60.0000000000,70.0000000000,0.0000000000
2779,60.0000000000,70.0000000000,0.0000000000
2780,60.0000000000,70.0000000000,0.0000000000
2781,60.0000000000,70.0000000000,0.0000000000
2782,60.0000000000,70.0000000000,0.0000000000
2783,60.0000000000,70.0000000000,0.0000000000
2784,60.0000000000,70.0000000000,0.0000000000
2785,60.0000000000,70.0000000000,0.0000000000
2786,60.0000000000,70.0000000000,0.0000000000
2787,60.0000000000,70.0000000000,0.0000000000
2788,60.0000000000,70.0000000000,0.0000000000
2789,60.0000000000,70.0000000000,0.0000000000
2790,60.0000000000,70.0000000000,0.0000000000
2791,60.0000000000,70.0000000000,0.0000000000
2792,60.0000000000,70.0000000000,0.0000000000
2793,60.0000000000,70.0000000000,0.0000000000
2794,60.0000000000,70.0000000000,0.0000000000
2795,60.0000000000,70.0000000000,0.0000000000
2796,60.0000000000,70.0000000000,0.0000000000
2797,60.0000000000,70.0000000000,0.0000000000
2798,60.0000000000,70.0000000000,0.0000000000
2799,60.0000000000,70.0000000000,0.0000000000
2800,60.0000000000,70.0000000000,0.0000000000
2801,60.0000000000,70.0000000000,0.0000000000
2802,60.0000000000,70.0000000000,0.0000000000
2803,60.0000000000,70.0000000000,0.0000000000
2804,60.0000000000,70.0000000000,0.0000000000
2805,60.0000000000,70.0000000000,0.0000000000
2806,60.0000000000,70.0000000000,0.0000000000
2807,60.0000000000,70.0000000000,0.0000000000
2808,60.0000000000,70.0000000000,0.0000000000
2809,60.0000000000,70.0000000000,0.0000000000
2810,60.0000000000,70.0000000000,0.0000000000
2811,60.0000000000,70.0000000000,0.0000000000
2812,60.0000000000,70.0000000000,0.0000000000
2813,60.0000000000,70.0000000000,0.0000000000
2814,60.0000000000,70.0000000000,0.0000000000
2815,60.0000000000,70.0000000000,0.0000000000
2816,60.0000000000,70.0000000000,0.0000000000
2817,60.0000000000,70.0000000000,0.0000000000
2818,60.0000000000,70.0000000000,0.0000000000
2819,60.0000000000,70.0000000000,0.0000000000
2820,60.0000000000,70.0000000000,0.0000000000
2821,60.0000000000,70.0000000000,0.0000000000
2822,60.0000000000,70.0000000000,0.0000000000
2823,60.0000000000,70.0000000000,0.0000000000
2824,60.0000000000,70.0000000000,0.0000000000
2825,60.0000000000,70.0000000000,0.0000000000
2826,60.0000000000,70.0000000000,0.0000000000
2827,60.0000000000,70.0000000000,0.0000000000
2828,60.0000000000,70.0000000000,0.0000000000
2829,60.0000000000,70.0000000000,0.0000000000
2830,60.0000000000,70.0000000000,0.0000000000
2831,60.0000000000,70.0000000000,0.0000000000
2832,60.0000000000,70.0000000000,0.0000000000
2833,60.0000000000,70.0000000000,0.0000000000
2834,60.0000000000,70.0000000000,0.0000000000
2835,60.0000000000,70.0000000000,0.0000000000
2836,60.0000000000,70.0000000000,0.0000000000
2837,60.0000000000,70.0000000000,0.0000000000
2838,60.0000000000,70.0000000000,0.0000000000
2839,60.0000000000,70.0000000000,0.0000000000
2840,60.0000000000,70.0000000000,0.0000000000
2841,60.0000000000,70.0000000000,0.0000000000
2842,60.0000000000,70.0000000000,0.0000000000
2843,60.0000000000,70.0000000000,0.0000000000
2844,60.0000000000,70.0000000000,0.0000000000
2845,60.0000000000,70.0000000000,0.0000000000
2846,60.0000000000,70.0000000000,0.0000000000
2847,60.0000000000,70.0000000000,0.0000000000
2848,60.0000000000,70.0000000000,0.0000000000
2849,60.0000000000,70.0000000000,0.0000000000
2850,60.0000000000,70.0000000000,0.0000000000
2851,60.0000000000,70.0000000000,0.0000000000
2852,60.0000000000,70.0000000000,0.0000000000
2853,60.0000000000,70.0000000000,0.0000000000
2854,60.0000000000,70.0000000000,0.0000000000
2855,60.0000000000,70.0000000000,0.0000000000
2856,60.0000000000,70.0000000000,0.0000000000
2857,60.0000000000,70.0000000000,0.0000000000
2858,60.0000000000,70.0000000000,0.0000000000
2859,60.0000000000,70.0000000000,0.0000000000
2860,60.0000000000,70.0000000000,0.0000000000
2861,60.0000000000,70.0000000000,0.0000000000
2862,60.0000000000,70.0000000000,0.0000000000
2863,60.0000000000,70.0000000000,0.0000000000
2864,60.0000000000,70.0000000000,0.0000000000
2865,60.0000000000,70.0000000000,0.0000000000
2866,60.0000000000,70.0000000000,0.0000000000
2867,60.0000000000,70.0000000000,0.0000000000
2868,60.0000000000,70.0000000000,0.0000000000
2869,60.0000000000,70.0000000000,0.0000000000
2870,60.0000000000,70.0000000000,0.0000000000
2871,60.0000000000,70.0000000000,0.0000000000
2872,60.0000000000,70.0000000000,0.0000000000
2873,60.0000000000,70.0000000000,0.0000000000
2874,60.0000000000,70.0000000000,0.0000000000
2875,60.0000000000,70.0000000000,0.0000000000
2876,60.0000000000,70.0000000000,0.0000000000
2877,60.0000000000,70.0000000000,0.0000000000
2878,60.0000000000,70.0000000000,0.0000000000
2879,60.0000000000,70.0000000000,0.0000000000
2880,60.0000000000,70.0000000000,0.0000000000
2881,60.0000000000,70.0000000000,0.0000000000
2882,60.0000000000,70.0000000000,0.0000000000
2883,60.0000000000,70.0000000000,0.0000000000
2884,60.0000000000,70.0000000000,0.0000000000
2885,60.0000000000,70.0000000000,0.0000000000
2886,60.0000000000,70.0000000000,0.0000000000
2887,60.0000000000,70.0000000000,0.0000000000
2888,60.0000000000,70.0000000000,0.0000000000
2889,60.0000000000,70.0000000000,0.0000000000
2890,60.0000000000,70.0000000000,0.0000000000
2891,60.0000000000,70.0000000000,0.0000000000
2892,60.0000000000,70.0000000000,0.0000000000
2893,60.0000000000,70.0000000000,0.0000000000
2894,60.0000000000,70.0000000000,0.0000000000
2895,60.0000000000,70.0000000000,0.0000000000
2896,60.0000000000,70.0000000000,0.0000000000
2897,60.0000000000,70.0000000000,0.0000000000
2898,60.0000000000,70.0000000000,0.0000000000
2899,60.0000000000,70.0000000000,0.0000000000
2900,60.0000000000,70.0000000000,0.0000000000
2901,60.0000000000,70.0000000000,0.0000000000
2902,60.0000000000,70.0000000000,0.0000000000
2903,60.0000000000,70.0000000000,0.0000000000
2904,60.0000000000,70.0000000000,0.0000000000
2905,60.0000000000,70.0000000000,0.0000000000
2906,60.0000000000,70.0000000000,0.0000000000
2907,60.0000000000,70.0000000000,0.0000000000
2908,60.0000000000,70.0000000000,0.0000000000
2909,60.0000000000,70.0000000000,0.0000000000
2910,60.0000000000,70.0000000000,0.0000000000
2911,60.0000000000,70.0000000000,0.0000000000
2912,60.0000000000,70.0000000000,0.0000000000
2913,60.0000000000,70.0000000000,0.0000000000
2914,60.0000000000,70.0000000000,0.0000000000
2915,60.0000000000,70.0000000000,0.0000000000
2916,60.0000000000,70.0000000000,0.0000000000
2917,60.0000000000,70.0000000000,0.0000000000
2918,60.0000000000,70.0000000000,0.0000000000
2919,60.0000000000,70.0000000000,0.0000000000
2920,60.0000000000,70.0000000000,0.0000000000
2921,60.0000000000,70.0000000000,0.0000000000
2922,60.0000000000,70.0000000000,0.0000000000
2923,60.0000000000,70.0000000000,0.0000000000
2924,60.0000000000,70.0000000000,0.0000000000
2925,60.0000000000,70.0000000000,0.0000000000
2926,60.0000000000,70.0000000000,0.0000000000
2927,60.0000000000,70.0000000000,0.0000000000
2928,60.0000000000,70.0000000000,0.0000000000
2929,60.0000000000,70.0000000000,0.0000000000
2930,60.0000000000,70.0000000000,0.0000000000
2931,60.0000000000,70.0000000000,0.0000000000
2932,60.0000000000,70.0000000000,0.0000000000
2933,60.0000000000,70.0000000000,0.0000000000
2934,60.0000000000,70.0000000000,0.0000000000
2935,60.0000000000,70.0000000000,0.0000000000
2936,60.0000000000,70.0000000000,0.0000000000
2937,60.0000000000,70.0000000000,0.0000000000
2938,60.0000000000,70.0000000000,0.0000000000
2939,60.0000000000,70.0000000000,0.0000000000
2940,60.0000000000,70.0000000000,0.0000000000
2941,60.0000000000,70.0000000000,0.0000000000
2942,60.0000000000,70.0000000000,0.0000000000
2943,60.0000000000,70.0000000000,0.0000000000
2944,60.0000000000,70.0000000000,0.0000000000
2945,60.0000000000,70.0000000000,0.0000000000
2946,60.0000000000,70.0000000000,0.0000000000
2947,60.0000000000,70.0000000000,0.0000000000
2948,60.0000000000,70.0000000000,0.0000000000
2949,60.0000000000,70.0000000000,0.0000000000
2950,60.0000000000,70.0000000000,0.0000000000
2951,60.0000000000,70.0000000000,0.0000000000
2952,60.0000000000,70.0000000000,0.0000000000
2953,60.0000000000,70.0000000000,0.0000000000
2954,60.0000000000,70.0000000000,0.0000000000
2955,60.0000000000,70.0000000000,0.0000000000
2956,60.0000000000,70.0000000000,0.0000000000
2957,60.0000000000,70.0000000000,0.0000000000
2958,60.0000000000,70.0000000000,0.0000000000
2959,60.0000000000,70.0000000000,0.0000000000
2960,60.0000000000,70.0000000000,0.0000000000
2961,60.0000000000,70.0000000000,0.0000000000
2962,60.0000000000,70.0000000000,0.0000000000
2963,60.0000000000,70.0000000000,0.0000000000
2964,60.0000000000,70.0000000000,0.0000000000
2965,60.0000000000,70.0000000000,0.0000000000
2966,60.0000000000,70.0000000000,0.0000000000
2967,60.0000000000,70.0000000000,0.0000000000
2968,60.0000000000,70.0000000000,0.0000000000
2969,60.0000000000,70.0000000000,0.0000000000
2970,60.0000000000,70.0000000000,0.0000000000
2971,60.0000000000,70.0000000000,0.0000000000
2972,60.0000000000,70.0000000000,0.0000000000
2973,60.0000000000,70.0000000000,0.0000000000
2974,60.0000000000,70.0000000000,0.0000000000
2975,60.0000000000,70.0000000000,0.0000000000
2976,60.0000000000,70.0000000000,0.0000000000
2977,60.0000000000,70.0000000000,0.0000000000
2978,60.0000000000,70.0000000000,0.0000000000
2979,60.0000000000,70.0000000000,0.0000000000
2980,60.0000000000,70.0000000000,0.0000000000
2981,60.0000000000,70.0000000000,0.0000000000
2982,60.0000000000,70.0000000000,0.0000000000
2983,60.0000000000,70.0000000000,0.0000000000
2984,60.0000000000,70.0000000000,0.0000000000
2985,60.0000000000,70.0000000000,0.0000000000
2986,60.0000000000,70.0000000000,0.0000000000
2987,60.0000000000,70.0000000000,0.0000000000
2988,60.0000000000,70.0000000000,0.0000000000
2989,60.0000000000,70.0000000000,0.0000000000
2990,60.0000000000,70.0000000000,0.0000000000
2991,60.0000000000,70.0000000000,0.0000000000
2992,60.0000000000,70.0000000000,0.0000000000
2993,60.0000000000,70.0000000000,0.0000000000
2994,60.0000000000,70.0000000000,0.0000000000
2995,60.0000000000,70.0000000000,0.0000000000
2996,60.0000000000,70.0000000000,0.0000000000
2997,60.0000000000,70.0000000000,0.0000000000
2998,60.0000000000,70.0000000000,0.0000000000
2999,60.0000000000,70.0000000000,0.0000000000
3000,60.0000000000,70.0000000000,0.0000000000
3001,60.0000000000,70.0000000000,0.0000000000
3002,60.0000000000,70.0000000000,0.0000000000
3003,60.0000000000,70.0000000000,0.0000000000
3004,60.0000000000,70.0000000000,0.0000000000
3005,60.0000000000,70.0000000000,0.0000000000
3006,60.0000000000,70.0000000000,0.0000000000
3007,60.0000000000,70.0000000000,0.0000000000
3008,60.0000000000,70.0000000000,0.0000000000
3009,60.0000000000,70.0000000000,0.0000000000
3010,60.0000000000,70.0000000000,0.0000000000
3011,60.0000000000,70.0000000000,0.0000000000
3012,60.0000000000,70.0000000000,0.0000000000
3013,60.0000000000,70.0000000000,0.0000000000
3014,60.0000000000,70.0000000000,0.0000000000
3015,60.0000000000,70.0000000000,0.0000000000
3016,60.0000000000,70.0000000000,0.0000000000
3017,60.0000000000,70.0000000000,0.0000000000
3018,60.0000000000,70.0000000000,0.0000000000
3019,60.0000000000,70.0000000000,0.0000000000
3020,60.0000000000,70.0000000000,0.0000000000
3021,60.0000000000,70.0000000000,0.0000000000
3022,60.0000000000,70.0000000000,0.0000000000
3023,60.0000000000,70.0000000000,0.0000000000
3024,60.0000000000,70.0000000000,0.0000000000
3025,60.0000000000,70.0000000000,0.0000000000
3026,60.0000000000,70.0000000000,0.0000000000
3027,60.0000000000,70.0000000000,0.0000000000
3028,60.0000000000,70.0000000000,0.0000000000
3029,60.0000000000,70.0000000000,0.0000000000
3030,60.0000000000,70.0000000000,0.0000000000
3031,60.0000000000,70.0000000000,0.0000000000
3032,60.0000000000,70.0000000000,0.0000000000
3033,60.0000000000,70.0000000000,0.0000000000
3034,60.0000000000,70.0000000000,0.0000000000
3035,60.0000000000,70.0000000000,0.0000000000
3036,60.0000000000,70.0000000000,0.0000000000
3037,60.0000000000,70.0000000000,0.0000000000
3038,60.0000000000,70.0000000000,0.0000000000
3039,60.0000000000,70.0000000000,0.0000000000
3040,60.0000000000,70.0000000000,0.0000000000
3041,60.0000000000,70.0000000000,0.0000000000
3042,60.0000000000,70.0000000000,0.0000000000
3043,60.0000000000,70.0000000000,0.0000000000
3044,60.0000000000,70.0000000000,0.0000000000
3045,60.0000000000,70.0000000000,0.0000000000
3046,60.0000000000,70.0000000000,0.0000000000
3047,60.0000000000,70.0000000000,0.0000000000
3048,60.0000000000,70.0000000000,0.0000000000
3049,60.0000000000,70.0000000000,0.0000000000
3050,60.0000000000,70.0000000000,0.0000000000
3051,60.0000000000,70.0000000000,0.0000000000
3052,60.0000000000,70.0000000000,0.0000000000
3053,60.0000000000,70.0000000000,0.0000000000
3054,60.0000000000,70.0000000000,0.0000000000
3055,60.0000000000,70.0000000000,0.0000000000
3056,60.0000000000,70.0000000000,0.0000000000
3057,60.0000000000,70.0000000000,0.0000000000
3058,60.0000000000,70.0000000000,0.0000000000
3059,60.0000000000,70.0000000000,0.0000000000
3060,60.0000000000,70.0000000000,0.0000000000
3061,60.0000000000,70.0000000000,0.0000000000
3062,60.0000000000,70.0000000000,0.0000000000
3063,60.0000000000,70.0000000000,0.0000000000
3064,60.0000000000,70.0000000000,0.0000000000
3065,60.0000000000,70.0000000000,0.0000000000
3066,60.0000000000,70.0000000000,0.0000000000
3067,60.0000000000,70.0000000000,0.0000000000
3068,60.0000000000,70.0000000000,0.0000000000
3069,60.0000000000,70.0000000000,0.0000000000
3070,60.0000000000,70.0000000000,0.0000000000
3071,60.0000000000,70.0000000000,0.0000000000
3072,60.0000000000,70.0000000000,0.0000000000
3073,60.0000000000,70.0000000000,0.0000000000
3074,60.0000000000,70.0000000000,0.0000000000
3075,60.0000000000,70.0000000000,0.0000000000
3076,60.0000000000,70.0000000000,0.0000000000
3077,60.0000000000,70.0000000000,0.0000000000
3078,60.0000000000,70.0000000000,0.0000000000
3079,60.0000000000,70.0000000000,0.0000000000
3080,60.0000000000,70.0000000000,0.0000000000
3081,60.0000000000,70.0000000000,0.0000000000
3082,60.0000000000,70.0000000000,0.0000000000
3083,60.0000000000,70.0000000000,0.0000000000
3084,60.0000000000,70.0000000000,0.0000000000
3085,60.0000000000,70.0000000000,0.0000000000
3086,60.0000000000,70.0000000000,0.0000000000
3087,60.0000000000,70.0000000000,0.0000000000
3088,60.0000000000,70.0000000000,0.0000000000
3089,60.0000000000,70.0000000000,0.0000000000
3090,60.0000000000,70.0000000000,0.0000000000
3091,60.0000000000,70.0000000000,0.0000000000
3092,60.0000000000,70.0000000000,0.0000000000
3093,60.0000000000,70.0000000000,0.0000000000
3094,60.0000000000,70.0000000000,0.0000000000
3095,60.0000000000,70.0000000000,0.0000000000
3096,60.0000000000,70.0000000000,0.0000000000
3097,60.0000000000,70.0000000000,0.0000000000
3098,60.0000000000,70.0000000000,0.0000000000
3099,60.0000000000,70.0000000000,0.0000000000
3100,60.0000000000,70.0000000000,0.0000000000
3101,60.0000000000,70.0000000000,0.0000000000
3102,60.0000000000,70.0000000000,0.0000000000
3103,60.0000000000,70.0000000000,0.0000000000
3104,60.0000000000,70.0000000000,0.0000000000
3105,60.0000000000,70.0000000000,0.0000000000
3106,60.0000000000,70.0000000000,0.0000000000
3107,60.0000000000,70.0000000000,0.0000000000
3108,60.0000000000,70.0000000000,0.0000000000
3109,60.0000000000,70.0000000000,0.0000000000
3110,60.0000000000,70.0000000000,0.0000000000
3111,60.0000000000,70.0000000000,0.0000000000
3112,60.0000000000,70.0000000000,0.0000000000
3113,60.0000000000,70.0000000000,0.0000000000
3114,60.0000000000,70.0000000000,0.0000000000
3115,60.0000000000,70.0000000000,0.0000000000
3116,60.0000000000,70.0000000000,0.0000000000
3117,60.0000000000,70.0000000000,0.0000000000
3118,60.0000000000,70.0000000000,0.0000000000
3119,60.0000000000,70.0000000000,0.0000000000
3120,60.0000000000,70.0000000000,0.0000000000
3121,60.0000000000,70.0000000000,0.0000000000
3122,60.0000000000,70.0000000000,0.0000000000
3123,60.0000000000,70.0000000000,0.0000000000
3124,60.0000000000,70.0000000000,0.0000000000
3125,60.0000000000,70.0000000000,0.0000000000
3126,60.0000000000,70.0000000000,0.0000000000
3127,60.0000000000,70.0000000000,0.0000000000
3128,60.0000000000,70.0000000000,0.0000000000
3129,60.0000000000,70.0000000000,0.0000000000
3130,60.0000000000,70.0000000000,0.0000000000
3131,60.0000000000,70.0000000000,0.0000000000
3132,60.0000000000,70.0000000000,0.0000000000
3133,60.0000000000,70.0000000000,0.0000000000
3134,60.0000000000,70.0000000000,0.0000000000
3135,60.0000000000,70.0000000000,0.0000000000
3136,60.0000000000,70.0000000000,0.0000000000
3137,60.0000000000,70.0000000000,0.0000000000
3138,60.0000000000,70.0000000000,0.0000000000
3139,60.0000000000,70.0000000000,0.0000000000
3140,60.0000000000,70.0000000000,0.0000000000
3141,60.0000000000,70.0000000000,0.0000000000
3142,60.0000000000,70.0000000000,0.0000000000
3143,60.0000000000,70.0000000000,0.0000000000
3144,60.0000000000,70.0000000000,0.0000000000
3145,60.0000000000,70.0000000000,0.0000000000
3146,60.0000000000,70.0000000000,0.0000000000
3147,60.0000000000,70.0000000000,0.0000000000
3148,60.0000000000,70.0000000000,0.0000000000
3149,60.0000000000,70.0000000000,0.0000000000
3150,60.0000000000,70.0000000000,0.0000000000
3151,60.0000000000,70.0000000000,0.0000000000
3152,60.0000000000,70.0000000000,0.0000000000
3153,60.0000000000,70.0000000000,0.0000000000
3154,60.0000000000,70.0000000000,0.0000000000
3155,60.0000000000,70.0000000000,0.0000000000
3156,60.0000000000,70.0000000000,0.0000000000
3157,60.0000000000,70.0000000000,0.0000000000
3158,60.0000000000,70.0000000000,0.0000000000
3159,60.0000000000,70.0000000000,0.0000000000
3160,60.0000000000,70.0000000000,0.0000000000
3161,60.0000000000,70.0000000000,0.0000000000
3162,60.0000000000,70.0000000000,0.0000000000
3163,60.0000000000,70.0000000000,0.0000000000
3164,60.0000000000,70.0000000000,0.0000000000
3165,60.0000000000,70.0000000000,0.0000000000
3166,60.0000000000,70.0000000000,0.0000000000
3167,60.0000000000,70.0000000000,0.0000000000
3168,60.0000000000,70.0000000000,0.0000000000
3169,60.0000000000,70.0000000000,0.0000000000
3170,60.0000000000,70.0000000000,0.0000000000
3171,60.0000000000,70.0000000000,0.0000000000
3172,60.0000000000,70.0000000000,0.0000000000
3173,60.0000000000,70.0000000000,0.0000000000
3174,60.0000000000,70.0000000000,0.0000000000
3175,60.0000000000,70.0000000000,0.0000000000
3176,60.0000000000,70.0000000000,0.0000000000
3177,60.0000000000,70.0000000000,0.0000000000
3178,60.0000000000,70.0000000000,0.0000000000
3179,60.0000000000,70.0000000000,0.0000000000
3180,60.0000000000,70.0000000000,0.0000000000
3181,60.0000000000,70.0000000000,0.0000000000
3182,60.0000000000,70.0000000000,0.0000000000
3183,60.0000000000,70.0000000000,0.0000000000
3184,60.0000000000,70.0000000000,0.0000000000
3185,60.0000000000,70.0000000000,0.0000000000
3186,60.0000000000,70.0000000000,0.0000000000
3187,60.0000000000,70.0000000000,0.0000000000
3188,60.0000000000,70.0000000000,0.0000000000
3189,60.0000000000,70.0000000000,0.0000000000
3190,60.0000000000,70.0000000000,0.0000000000
3191,60.0000000000,70.0000000000,0.0000000000
3192,60.0000000000,70.0000000000,0.0000000000
3193,60.0000000000,70.0000000000,0.0000000000
3194,60.0000000000,70.0000000000,0.0000000000
3195,60.0000000000,70.0000000000,0.0000000000
3196,60.0000000000,70.0000000000,0.0000000000
3197,60.0000000000,70.0000000000,0.0000000000
3198,60.0000000000,70.0000000000,0.0000000000
3199,60.0000000000,70.0000000000,0.0000000000
3200,60.0000000000,70.0000000000,0.0000000000
3201,60.0000000000,70.0000000000,0.0000000000
3202,60.0000000000,70.0000000000,0.0000000000
3203,60.0000000000,70.0000000000,0.0000000000
3204,60.0000000000,70.0000000000,0.0000000000
3205,60.0000000000,70.0000000000,0.0000000000
3206,60.0000000000,70.0000000000,0.0000000000
3207,60.0000000000,70.0000000000,0.0000000000
3208,60.0000000000,70.0000000000,0.0000000000
3209,60.0000000000,70.0000000000,0.0000000000
3210,60.0000000000,70.0000000000,0.0000000000
3211,60.0000000000,70.0000000000,0.0000000000
3212,60.0000000000,70.0000000000,0.0000000000
3213,60.0000000000,70.0000000000,0.0000000000
3214,60.0000000000,70.0000000000,0.0000000000
3215,60.0000000000,70.0000000000,0.0000000000
3216,60.0000000000,70.0000000000,0.0000000000
3217,60.0000000000,70.0000000000,0.0000000000
3218,60.0000000000,70.0000000000,0.0000000000
3219,60.0000000000,70.0000000000,0.0000000000
3220,60.0000000000,70.0000000000,0.0000000000
3221,60.0000000000,70.0000000000,0.0000000000
3222,60.0000000000,70.0000000000,0.0000000000
3223,60.0000000000,70.0000000000,0.0000000000
3224,60.0000000000,70.0000000000,0.0000000000
3225,60.0000000000,70.0000000000,0.0000000000
3226,60.0000000000,70.0000000000,0.0000000000
3227,60.0000000000,70.0000000000,0.0000000000
3228,60.0000000000,70.0000000000,0.0000000000
3229,60.0000000000,70.0000000000,0.0000000000
3230,60.0000000000,70.0000000000,0.0000000000
3231,60.0000000000,70.0000000000,0.0000000000
3232,60.0000000000,70.0000000000,0.0000000000
3233,60.0000000000,70.0000000000,0.0000000000
3234,60.0000000000,70.0000000000,0.0000000000
3235,60.0000000000,70.0000000000,0.0000000000
3236,60.0000000000,70.0000000000,0.0000000000
3237,60.0000000000,70.0000000000,0.0000000000
3238,60.0000000000,70.0000000000,0.0000000000
3239,60.0000000000,70.0000000000,0.0000000000
3240,60.0000000000,70.0000000000,0.0000000000
3241,60.0000000000,70.0000000000,0.0000000000
3242,60.0000000000,70.0000000000,0.0000000000
3243,60.0000000000,70.0000000000,0.0000000000
3244,60.0000000000,70.0000000000,0.0000000000
3245,60.0000000000,70.0000000000,0.0000000000
3246,60.0000000000,70.0000000000,0.0000000000
3247,60.0000000000,70.0000000000,0.0000000000
3248,60.0000000000,70.0000000000,0.0000000000
3249,60.0000000000,70.0000000000,0.0000000000
3250,60.0000000000,70.0000000000,0.0000000000
3251,60.0000000000,70.0000000000,0.0000000000
3252,60.0000000000,70.0000000000,0.0000000000
3253,60.0000000000,70.0000000000,0.0000000000
3254,60.0000000000,70.0000000000,0.0000000000
3255,60.0000000000,70.0000000000,0.0000000000
3256,60.0000000000,70.0000000000,0.0000000000
3257,60.0000000000,70.0000000000,0.0000000000
3258,60.0000000000,70.0000000000,0.0000000000
3259,60.0000000000,70.0000000000,0.0000000000
3260,60.0000000000,70.0000000000,0.0000000000
3261,60.0000000000,70.0000000000,0.0000000000
3262,60.0000000000,70.0000000000,0.0000000000
3263,60.0000000000,70.0000000000,0.0000000000
3264,60.0000000000,70.0000000000,0.0000000000
3265,60.0000000000,70.0000000000,0.0000000000
3266,60.0000000000,70.0000000000,0.0000000000
3267,60.0000000000,70.0000000000,0.0000000000
3268,60.0000000000,70.0000000000,0.0000000000
3269,60.0000000000,70.0000000000,0.0000000000
3270,60.0000000000,70.0000000000,0.0000000000
